Date,Close
2025-07-07 00:00:00-04:00,6229.97998046875
2025-07-08 00:00:00-04:00,6225.52001953125
2025-07-09 00:00:00-04:00,6263.259765625
2025-07-10 00:00:00-04:00,6280.4599609375
2025-07-11 00:00:00-04:00,6259.75
2025-07-14 00:00:00-04:00,6268.56005859375
